"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"
"45"	-3.47102031482837	0.00440287344295259	-1.66576193896286	-1.23952745542922	-2.30590673153468	-1.96967081136438	-2.46860525037688	-2.92676819560617	-2.84742376264863	-1.30981256017823	-4.69902213361881	-0.429564851630422	-3.57909689608278	-1.5363008435532	-4.72176300373562	-1.70135630715501	-2.29025072205624	-1.23971487476157	-2.12297869363819	-0.695095982248082	-1.34987373351254	-1.39863925864239	-2.0562976945488	-1.67760868176706	-3.13350785143301	-1.10206067168715	-4.14531965903321	-3.23310326127882	-1.47384525420311	-1.83440087385104	-1.44841256589051	-1.31325969759978	-0.863753611938731	-0.868322682969467	-3.51306014092915	-2.9356990091366	-3.42736813406275	-1.13056386233297	-0.459235987491487	-2.67438564402625	-1.82702239718079	-4.09661359113411	-8.66274754874841	-3.92878662116663	-1.89694073457643	-1.12341488274357	-1.64600742871321	-6.07852508525348	-4.39134936583035	-4.4143757670557	-1.53541321768448	-1.04574094073308	-1.01986166225028	-0.0253134714113766	-3.11103358555356	-1.07781672457139	-2.05063140977976	-0.913344221128384	-1.99345903378016	-0.545887119191715	-0.431606945078084	-0.232104132252767	-1.12640049650116	-3.16952444160285	-0.553317755630709
"46"	-2.27354102522153	-0.610841255343564	-3.02912829677718	-0.966493522043072	-2.39751528900395	-1.80376822069622	-2.95462076612221	-1.26749836054093	-1.75553376302053	-2.26179076083186	-8.86446924381757	-1.09550762169128	-8.69044180144464	-0.69136131182017	-5.29319866237548	-0.636909345494997	-2.76463732894694	-1.41129685005796	-2.58416964648553	-1.10370700342133	-1.77046768660377	-0.76902760424245	-2.09701576857788	-0.812833413373376	-2.95585955274588	-1.26057589799918	-5.23378753328949	-1.93864362480157	-2.41787601224216	-1.79041836429096	-2.19115064437509	-1.28771829755591	-0.750311109289373	-0.684497663939178	-5.73032631947674	-4.18088401362892	-3.41824866156104	-1.48140213350412	-0.664397003432075	-3.10245294399454	-1.72991757845524	-2.3097603496974	-8.4033982831859	-2.84702666887535	-0.933931697806074	-1.54876136075925	-0.8889025970658	-4.17997839617029	-3.9821385232345	-1.03803986627323	-0.90273318341812	-1.24455773932914	-0.592046077262916	-0.612711740154148	-4.02832402574327	-0.786835602657584	-1.69458239117476	-0.885744425560594	-1.50684237136251	-1.39951722652855	-1.51675535300111	-1.24894656621383	-2.10087634157253	-4.95187485052766	1.27093095656404
"47"	-2.37142957579	0.228391230486891	-3.20539251954573	-0.735590407794638	-1.39983882640317	-3.94012276850642	-2.01311310608056	-1.75347337609754	-2.10429375082025	-0.782427340501452	-3.7461694154365	-1.78222002085463	-4.98526025148749	-0.783604104034603	-3.12291317640158	-2.1250759165158	-2.99895958183694	-1.696724720903	-2.13010959069643	-1.14584291371218	-1.38217033099075	-0.880331714971731	-2.46384404463401	-1.68517116561313	-2.43168979372286	-1.22448376072393	-1.75539464118117	-2.14727128789327	-1.77480010613682	-2.74362081265765	-1.66703178610665	-0.817972862713168	-0.788767104016434	-1.68324793246719	-3.39027855301146	-3.47181093683345	-5.42956510754758	-1.25453891014337	-0.627422650947117	-3.33688266048038	-1.76467992144686	-4.67035390267618	-8.23298658329031	-8.13218690147715	-3.39681755217126	-0.581705640638554	-1.53189146022585	-4.38062693478162	-1.55965071755049	-0.156883950138913	-1.17568406469516	-0.673891349566973	-1.54470033594856	0.238708724452626	-2.01025937993376	-1.00201225777694	-0.967424180786432	-2.77778994165145	-0.370986550993222	-1.10561424894945	-1.83578799803351	-1.50120403576372	-0.927065301123179	-3.04889810863239	-1.7761812949478
"48"	-2.81561846266796	-0.0667325300702052	-1.95327695997939	-1.02001816558226	-1.12176284456874	-3.79499792791206	-2.05061085692533	-2.03303782037919	-1.83490755633521	-1.54372945909284	-6.67417404587551	-0.364227421066672	-5.53573492902739	-1.34109231782055	-2.65068537586946	-1.28879074799365	-2.15828014225351	-0.584913364671524	-1.52772194513105	-1.80450104324848	-1.05913140631114	-1.61193144363761	-1.66757081416035	-1.44876961510085	-1.69946397195088	-0.700088437022935	-3.12383015764692	-1.48534829923954	-1.63984533804266	-3.26099664729934	-3.29824637330512	-1.06575259022699	-0.86418562298312	-1.47469679136223	-4.88198882752208	-3.39393470490648	-3.13799984908029	-1.32694358235086	-0.5754462169246	-3.58757427160471	-1.41146596141423	-3.67435712865596	-7.43288228761203	-4.56805724759092	-1.53643730122898	-0.810786650532052	-2.01555248870944	-2.23321168770839	-2.90584833380721	-0.963650486495879	-0.558913897645584	-1.43516931136981	-0.381861767329924	-0.0166453742140521	-2.3615513896695	-2.02323841139468	-1.23118211556607	-0.169420222058805	-0.333645376232135	-1.09594688077851	-1.18100159209733	-1.13225854241776	-0.925322996557181	-2.53152581342069	-3.19824350566517
"49"	-4.38413723703608	0.0702298065836998	-2.93233907079466	-1.06148014552704	-1.83168929162989	-1.69480264684746	-2.50212228756282	-3.56485500233616	-2.335696735765	-1.42045463395234	-2.90945938261952	-0.584261923887966	-4.33486245255033	-0.974918427756731	-2.98231723835354	-0.742234102110166	-1.96360302310062	-1.3808192413095	-1.38292319642166	-0.907437716228456	-1.88461575662279	-1.21336030284404	-2.28116032713652	-0.9824328370711	-2.03314458424149	-1.24878955729468	-2.5250227441659	-0.609353007126147	-2.14982950295547	-2.68630700481914	-2.12580412700228	-1.10089983965461	-0.719739051913209	-1.59502619179197	-3.43502248735411	-3.07793212140472	-2.59468433507348	-1.48334158201333	-0.975122658756692	-4.72800422717889	-1.47357560909754	-6.37711510516842	-8.50285760494766	-3.83414894496565	-2.64287969603981	-1.24020072040165	-0.0683531079745561	-4.36610494111262	-4.44628640390944	-4.60078663861493	-1.17686123019305	-1.0261869117337	-0.998137223189116	-0.195965168074374	-6.31338249499748	-0.670534658579212	-1.22865977093132	-1.24447489398467	-0.5921275060106	-1.77583438979021	-0.811878428638618	-1.68398648133553	-1.02500542176686	-5.09776012456307	-3.90461357086114
"50"	-3.46322084499284	-0.418938310418639	-3.36320550136086	-1.06388643863586	-1.85432666466651	-4.15369215876608	-3.50539098773143	-1.86186850537278	-1.84969012997622	-1.37130723429513	-4.5521442478717	-0.911076305871944	-4.35763939970163	-0.407694924252697	-5.63403433796364	-1.56113319026843	-3.92630323058837	-1.55231992107949	-2.59430021152488	-1.23446961029144	-1.08377518151916	-1.1051917583604	-1.8532278787067	-2.67958357544107	-1.71396622288883	-1.19644432224492	-3.88973330942265	-2.82546703809671	-1.59275844230216	-3.1100081861681	-3.09347098833513	-1.67976407352155	-1.00210520239471	-1.29282143150838	-4.12792140298042	-5.1179185045455	-2.28990761591725	-1.3873581674716	-0.739666804402736	-2.46793260687862	-1.77407570016027	-6.33291016932558	-8.91249493894299	-4.34175810534247	-1.58794036917058	-1.08334873757252	-1.1413672296161	-3.27957108881311	-2.34553491743612	-2.02268402477682	-1.57310792547515	-1.50216206670654	-1.17431999908917	-0.270235510847169	-3.56964590211701	-1.45077789705498	-1.06721340214269	-2.34064006092425	-1.06955563830241	-1.21851019439297	-2.18628312358822	-1.03689278877718	-1.25688186396964	-2.5223016464036	-1.57054813171191
"51"	-3.70342419947965	0.183150660632736	-3.63894908721675	-1.1167692939517	-1.45449402160384	-3.08545387097861	-2.95509082503459	-1.41333396766345	-1.77494852694681	-2.19224093376408	-4.23530191838101	-0.987084369111203	-4.85731267801181	-1.48493901984119	-3.90902910629803	-1.45190160581402	-2.4417077746194	-1.90502220529469	-1.7058046172382	-1.23745484468608	-1.60532380514564	-1.42202184646573	-1.91072982842434	-0.849527767640999	-2.37057977255398	-1.11735958831745	-3.88719383352728	-2.01059705391837	-3.19796912143255	-1.57324357422992	-3.62952861801914	-1.1207842816511	-1.45455417491215	-1.82652424100345	-4.44900891593864	-10.2591537641088	-4.23243225590434	-0.96108742285902	-0.764672123477233	-2.0842760995062	-0.941025897342559	-2.66490651155495	-9.00554708157716	-3.13593574434297	-3.22343642391155	-0.954022123973017	-0.752017041559354	-3.76822581367279	-3.54578758859158	-2.04091471260236	-1.18332979963364	-1.79743743439392	0.0231773447668243	-0.0447117963268922	-3.6450766383273	-0.783550680487355	-1.35980916165268	-0.556412929703576	-1.19456896985304	-0.456931410915522	-2.11561779875499	-0.726558582332502	-1.06237568083454	-2.69578410047191	-3.98836587182638
"52"	-3.85602798892999	-1.05836478620805	-2.46666309714193	-1.26136912356179	-2.4719865386768	-3.26065494191507	-2.84664787521622	-2.75155789740981	-2.2402136697721	-1.48460729868212	-1.85039661762436	-0.707169215175419	-6.51085041672034	-0.870187580643697	-4.12921339972024	-1.51128356376483	-2.59243610629305	-2.14401817036516	-1.95345619269605	-1.70675784634848	-1.16099566390529	-1.4907757889448	-2.43557856921132	-1.23496716871915	-3.33466289065767	-1.23831003869741	-4.57922454989066	-0.869276635009377	-2.07946423230775	-2.91399497074256	-1.9978171248	-0.896615457988515	-1.21919858880826	-1.48090286411588	-5.77173082008142	-6.86763233268888	-3.17782988120077	-1.40856812351505	-1.38293565932082	-1.88414791649468	-1.93302212088366	-9.67278146552244	-10.5674226105863	-3.97481058330666	-1.98784360252672	-0.877621352075539	-0.986350372552692	-4.86139033079354	-4.29954868691015	-2.15257534175128	-1.396815012502	-1.75520881884516	-0.493877419035929	-0.473485412849176	-5.19909077958848	-0.818213086765651	-1.11352712629661	-2.49148692813043	-1.26558860320746	-1.55076428501539	-2.41965683932604	-1.51101536604449	-1.18364587790125	-2.49528517853756	-0.71554710206891
"53"	-2.78730041184954	0.4083416433623	-2.86009116053421	-0.891750712424212	-1.77662618773338	-2.77002602245242	-2.62785729918192	-1.88049529847822	-2.73620426155479	-1.63284954693728	-5.30839248643359	-1.2765480572878	-4.36215300393197	-1.56301082004861	-3.82652660018127	-1.48802212481046	-2.58652357628611	-1.59290996395338	-1.56068765098078	-1.85346834655335	-0.602356812308088	-0.859249842007492	-2.13230026860376	-2.1087102640231	-2.7947717565368	-1.04797755383019	-3.83644078102326	-1.35727680923457	-2.40378205941419	-1.80782941093421	-2.66223322194021	-2.17876758945273	-1.08798137914736	-0.642676052548877	-3.41174607771371	-3.62364997079168	-3.30174535366091	-1.44017571396452	-0.626539739848474	-1.2092265994443	-1.82881735155069	-5.00239550447878	-8.19534031449714	-4.65364848658759	-1.64282872660809	-0.553008890946381	-2.63032989184919	-2.89285653116364	-2.48272626954349	-0.991887726800177	-0.612204520853223	-0.985386920154682	-0.727897449854183	-0.488216535320093	-3.77879454565349	-1.50204541569879	-1.36797846371786	-0.150644245981733	-0.758973403404597	-0.542453073949509	-1.59303282585759	-0.924330294802471	-1.58976899386973	-2.13299779143446	-1.48254756180009
"54"	-3.94292590608875	0.143047547479786	-1.98640662832018	-0.962768874839618	-2.12628648248615	-2.71385353518001	-2.1115659585334	-2.25342172886164	-1.92775287151755	-1.02144338391674	-3.5321281139023	-0.705896445179071	-5.39180342027532	-1.04574389929368	-4.89434929408225	-1.372154451672	-1.88033263251629	-0.556867057030057	-1.51171011172036	-1.09964041728197	-0.767414144595319	-1.6660410137125	-1.69455810719924	-0.995216446832795	-1.83631644626763	-0.702007096461382	-3.18320593154585	-0.0851394484385351	-1.65169364410354	-1.38170585194644	-2.31165174408372	-2.09928204097794	-1.17247247960306	-0.952986120187471	-2.72664219078265	-3.2753251728808	-6.5113562748498	-1.0960162541322	-0.399879473943053	-1.55626091226747	-1.07654072488506	-3.97595061482247	-6.8563608899677	-2.91820221917733	-2.32330611628214	-1.0710419452211	-0.702233144072852	-4.09081836606141	-3.00407583244843	-3.07041518250806	-1.00866385198213	-1.1791121304316	-0.954607302145731	-0.112139177000303	-4.10010261255223	-1.07886106877552	-1.95249073179899	-0.394687626658775	-1.48978541972179	-0.947965837950279	-1.18691125209255	-0.634813583319699	-1.76249561484633	-1.21080883644114	-2.34141696961731
"55"	-6.54952669077836	-0.336043499484706	-3.5489739496476	-0.680023555362423	-1.29052243264094	-3.24520584943516	-1.60872879583697	-2.76940584895172	-2.08161418154042	-1.41131269558858	-2.26759974301677	-1.28471661248598	-6.54913378078373	-0.213012799214036	-2.22782172155544	-1.72898221483184	-2.90524671160843	-1.99559243048829	-2.16265734120782	-1.78858481712419	-0.90634020786144	-1.12224117279163	-2.36072059625209	-0.769218324567861	-3.29923572816777	-1.22268163335966	-2.00789521217408	-2.30306377764369	-1.91959713716611	-3.41997010315084	-4.21126324287246	-1.59868612430969	-1.12445527657078	-0.483690215369	-5.08338034473663	-6.1058903773219	-3.39368755627497	-1.35254157431558	-0.975278257532974	-1.1189476508045	-1.78721207746241	-4.06799777821127	-8.70249656386686	-1.99292644358002	-4.00043565728493	-0.00231914391931173	-1.84692369265841	-3.14662947663988	-2.45464455604183	-1.80842020058167	-1.6043333021874	-1.82937478102245	-1.0803369710008	-0.150094497091926	-3.10774373988175	-0.993144963126028	-1.04615388750996	-1.26194251923612	-0.908683610869447	-0.73591867551568	-2.1607055055932	-1.30026510800626	-1.53699427735691	-4.89524382061348	-1.89026419985708
"56"	-2.76901926899235	-0.112337758030068	-2.10690008619392	-1.14968937045417	-1.21446157363089	-2.02426863167184	-2.20643660244487	-1.91372595167315	-2.07108114983639	-1.6801248474615	-2.71739116452376	-0.786547709331638	-3.57019624897202	-0.797020393208864	-4.43939884632132	-1.50852785188761	-2.06750102167684	-1.59074033646579	-1.60752586839297	-1.50051839167246	-1.39262988598908	-0.837842148641894	-3.09466809495924	-0.908707130848506	-3.20239429188014	-1.05795771605871	-1.91075135087176	-0.58848105606961	-3.39457590425383	-3.45969139684182	-2.94276080266516	-1.36430667387095	-1.13795244341065	-1.86094500003965	-4.35318151789829	-4.19998933796326	-3.06146096064943	-1.39714190992761	-0.744400264980552	-1.35020109324213	-1.43536950125949	-4.46694356380501	-8.28243302253906	-3.77202250391631	-1.2896485047058	-1.66080975151229	-0.877787103346073	-4.6288389297949	-2.98420777131733	-2.01831934467416	-1.66537493942746	-1.41616517702971	-0.947287121012588	-0.307123728341609	-3.80004372145744	-0.815826094365566	-1.85108080525932	-0.576184910852737	-1.185465400771	-1.60443020257344	-1.09506644468625	-0.451868384048461	-2.56016029113736	-3.55459444965166	-3.23284806395155
"57"	-4.31557835737441	-0.00152265013802235	-1.71843324584753	-1.19049306541871	-2.18966655349958	-3.24383290480704	-1.99620028246457	-1.738244849988	-2.43017258683686	-1.43369611241729	-4.95965885453501	-0.737581580574842	-5.45111668096425	-1.26522434167245	-6.56354545216964	-1.34281908067752	-2.11243809040279	-2.07962201302058	-1.87702706840956	-0.828948123241577	-1.20349273783066	-1.57945959077247	-1.72605674017962	-0.767020063476035	-3.33097182078682	-0.86131211493458	-1.45725951493855	-3.63047627453532	-1.81207992237551	-3.22709435414071	-2.07764578047347	-0.666219547516258	-1.04556170371569	-0.604124986977384	-5.1912415307116	-4.58905362847668	-5.09136419626626	-1.28690877836722	-0.511971695083295	-3.02091644716054	-2.0381463587135	-7.66402205361452	-7.92476967326155	-3.90484384022908	-1.44309065776491	-0.46305727127593	-1.59571456973164	-8.39223430877826	-3.2216360308699	-4.62147278810443	-0.874823218203063	-1.47370200679005	-1.26394507860452	-0.343689973585942	-4.22270693122103	-1.02297188981318	-1.75593117727649	-1.06611375493599	-1.99402407872198	-1.3360904533172	-3.00425531506454	-1.9091155010551	-0.596593950497184	-2.91667747086104	-0.233587540318007
"58"	-4.53896793217702	-0.0207412573706714	-1.75091050054614	-0.73105882099841	-1.82854341652355	-3.45097838773638	-2.60309678343572	-1.54364302101279	-2.06693889284995	-2.8062319249101	-3.01100320199673	-0.891894950158712	-5.25436911975632	-1.57152708549418	-4.19250375772236	-1.47380035602618	-3.03607261076345	-2.15681343730977	-1.85772038374299	-1.31236258347275	-1.32237476563737	-1.43687621301929	-2.26992291622187	-0.885578672456478	-2.47754029792052	-1.1030504540069	-1.98029993437013	-2.26677811929713	-1.23276922542532	-2.09856638647235	-3.60667979802389	-1.76055518591421	-1.021457799731	-0.576220799779832	-5.43875778314949	-3.55857869638344	-5.61218831120135	-1.20226434744546	-0.792271725815919	-2.92160471295513	-1.52405264205167	-3.79425601128602	-8.23097734735663	-2.19401230373436	-0.8131701315725	-1.55876162517153	-1.64831335087334	-4.61934707674074	-3.35694159703281	-1.54811422733468	-1.49294628873318	-0.819578884985567	-1.04412087894489	-0.350034069478222	-2.95024970583765	-1.59121711691291	-1.26911666677494	-1.55664735265845	-1.73889928288569	-1.83473959256621	-3.250279491794	-1.52335668593653	-1.15213921619027	-3.86670613828156	-0.624558214174957
"59"	-3.54241322459978	-0.0265851854085613	-3.19495198545114	-0.957681509080515	-1.05540659623552	-4.80047109081924	-2.51355191467512	-3.56711176520646	-1.61513866754595	-1.07361957164097	-3.7998909997928	-1.24814305931258	-4.63290084131421	-1.58605738327148	-4.68675081794502	-1.08495270355607	-2.91271433165921	-1.68040890035397	-1.4989276055494	-1.25569970415672	-0.838965617636217	-0.9279604604982	-1.01833836367146	-2.21469131609958	-2.13719883292873	-1.18762858331153	-6.71061721583024	-1.40563463686738	-1.49965954537312	-2.35593668044746	-3.12542366433122	-1.49980494530153	-1.06810203898048	-1.38700238535103	-4.97941602754898	-4.45475936209342	-3.56700955846795	-1.26083025281609	-0.734479106101104	-1.85748515553111	-1.13356160988373	-2.97592216830093	-7.91143792409509	-6.07418408644837	-3.09764410624818	-0.857386149553221	-3.068315207442	-2.62611455996544	-2.4069158533832	-1.04359299697103	-1.09482856181137	-1.36334488977758	-0.506184420153603	-0.152494140778367	-5.94629656944023	-1.26851433504681	-1.98760970965229	-0.405232040798613	-1.06855488877435	-1.16318793830222	-1.66412452395593	-1.01376927950169	-0.7790974698083	-4.047341885662	-1.45627036986066
"60"	-4.23393234876595	-0.535025099825654	-1.24998023112999	-0.818113848421998	-3.02958090518195	-2.92916039115225	-1.74331568904874	-1.39640929814391	-2.2485989718406	-2.76213985831514	-3.13597412747318	-1.27703313516666	-3.20325870587205	-0.765136242255545	-7.84449152427432	-1.06075322671335	-2.70858195213996	-1.65623528133694	-2.06217086161825	-0.686392642728318	-0.822535221160055	-0.642906425769124	-1.91467516402468	-1.60925808428382	-1.70189086356271	-0.994518034252915	-3.85690226897137	-0.230792441161089	-2.72243622685657	-3.30889174536317	-3.51143882297424	-0.74660096226913	-0.767141988523351	-1.59853639509622	-4.53045374104632	-3.33127886540018	-4.77651771286996	-1.11130668023732	-0.612740167062266	-2.36126774011632	-2.09892690796058	-5.51812581876985	-7.45974268859152	-2.5127675708189	-1.07457125425447	-0.941076021268671	-1.86020123754787	-4.62904452777911	-8.38125017991768	-1.45259059837809	-1.13163742869641	-0.57831340075778	-0.674937427804234	-0.558336287274473	-3.89708222243425	-1.01630534511612	-1.46445800947249	-0.163514413649859	-1.57162683821012	-1.2253197720378	-1.97619198722621	-0.805278173497977	-1.6864111566088	-1.87672357787146	-3.50319442192213
"61"	-2.06956466724354	0.239605092812082	-1.3017440923995	-1.08209404865649	-1.83707258764242	-2.30583332116155	-2.70968610335202	-2.6418914848107	-2.67345229797919	-1.6913215898514	-4.08048119339486	-0.78656351755232	-3.27252660679515	-0.855271099282327	-3.10053076655378	-1.00729866050105	-1.74154634257517	-1.13482061410583	-1.63451180069041	-1.28207045555478	-1.22750734991049	-0.715972496409679	-2.73479510740868	-0.145414879032072	-2.10099935096012	-0.882123880773012	-7.09591119857172	-1.25888900832002	-1.84049776034434	-2.87319103871313	-2.30589339505004	-1.41052512163312	-1.09054519549042	-0.862595005466969	-4.23517523910694	-2.79873484430704	-6.10089496364888	-1.09566788666661	-0.920601779858594	-1.56151524376892	-1.38163244157916	-2.83955771354051	-7.14215003216626	-3.0482585217771	-2.73608042055147	-0.548493609237042	-1.66307377286956	-2.69511495601727	-2.32550954845571	-2.58727069901132	-0.881976235847982	-0.848660519564409	-1.19510024428016	0.0563033651870182	-4.0136962336587	-1.21604897403979	-1.26183467400484	-1.28068948170662	-1.5811123861394	-1.49993718180834	-3.62402679521545	-1.1398756334634	-1.3170780776736	-4.08355541244219	-3.94259457700811
"62"	-1.25034698034372	0.0389003831298375	-1.60859364616536	-0.670346222070316	-1.34750581634517	-2.70712572171113	-2.14702862608084	-1.05094279906429	-1.8642172229264	-2.63260238848701	-4.42624492339186	-0.883555363627167	-4.39104601564189	-0.399886491127619	-4.01076064023871	-2.16842213371834	-1.91271334799542	-0.904582854348849	-1.78920082250628	-0.841081564434489	-1.01247987459235	-0.870391644595256	-2.30252541887999	-0.893884262003136	-2.39535964401177	-0.829753711753361	-3.92779293433695	-1.40669040195776	-2.25445846992555	-2.47422824703555	-3.53725273188536	-1.60448633529586	-0.878001345032062	-1.0751126533049	-3.47312268807934	-5.82220782221194	-2.25570668525547	-1.02466537128842	-0.713509898776288	-1.23171686243813	-1.57269481767208	-2.05223775148493	-7.30653363095535	-3.23370323679335	-0.957958787295353	-0.804241096637115	-1.43059489358202	-3.89345191592179	-3.13786183075773	-1.56631796634115	-1.36540045837888	-1.01261218297637	-0.583335304832606	-0.0531047611596177	-6.87335969048372	-0.817925969664092	-1.34937956490528	-0.999166446795914	-0.710240560181775	-1.3308400653885	-1.91232550607411	-2.20507763518874	-1.54671974244703	-3.25162493250689	-1.63975000427405
"63"	-1.91742834119138	0.106425333464473	-1.2708623483305	-0.970500683142392	-2.45622028895907	-4.97148208837893	-2.8667760816491	-2.07987072761305	-1.84013052239883	-0.897865526241966	-5.06516240104441	-0.62297189504647	-3.9679798688182	-0.436073922985939	-3.02470324095712	-0.987031862698229	-3.27014011650627	-1.55191994067785	-2.14376853578134	-0.931573443776121	-0.822923556125408	-0.930137253375283	-1.53534972644633	-1.45645769209809	-2.03267372279293	-1.12569490363573	-2.30991968974727	-2.21763278527218	-2.00723382029869	-2.6594752846081	-2.92073693063802	-1.36611341319207	-0.971223168091178	-0.420029898862075	-3.15420464880084	-2.28083762971514	-8.21320784910703	-1.31293476213159	-0.564093930346924	-2.22592953050448	-1.39445566162632	-7.18956230917016	-8.39615651304386	-4.38822530680372	-2.20680792445038	-1.46483952824709	-2.0945878929943	-2.95461143769129	-5.58578739448885	-2.65199396964724	-1.48375219711677	-1.06662961911696	-0.505953845573182	-0.484689511903154	-6.79370932953225	-0.658768510294868	-1.03795128622749	-1.02521029410568	-2.0649834141589	-0.945102762844125	-0.906529782003809	-0.700289285109207	-1.098544851805	-3.29377529482784	-1.45254063890459
"64"	-4.95783177587639	-1.04065086994706	-2.10017915701059	-0.787498238420822	-1.79562431531653	-2.93605146732183	-1.74007447379163	-2.41443804885487	-2.61280614983612	-2.18142961822596	-6.61116840914574	-0.878163363404539	-4.85750348469801	-0.429554365395364	-3.96971341723101	-1.02748693827828	-2.02062755381012	-1.99719584960181	-1.56896343167627	-0.84124930524214	-0.698899214557586	-1.28655569672753	-1.62490966384201	-0.356142758382459	-1.82802969684381	-1.18736249342642	-5.29378607100853	-2.87270498127806	-2.32025440016483	-3.65575573119497	-2.21699763904939	-1.30161717194912	-0.90851774013886	-2.95147632336355	-5.05545477783885	-5.06833421039764	-3.38986223732669	-1.38345983821617	-1.46439918614326	-3.52989067967858	-1.84058616360129	-6.32826864509286	-8.4599501387993	-2.97526849312098	-1.26436617585837	-1.9661588724592	-2.1894690142945	-6.42777774858206	-4.88508920032571	-3.33741573224758	-1.1158033767993	-0.680415199662689	-0.456505622056778	0.00755260562983794	-4.58127621931152	-1.90558427857017	-1.36789845622245	-1.07902062402707	-1.02530503511778	-1.01289526362575	-2.37630879347304	-2.118123778548	-2.17116923057228	-2.95415962170097	-3.86986487435196
"65"	-3.68275573437989	-0.439151078043139	-2.03503787585723	-1.09422117906331	-1.5295499841022	-2.92858003162758	-1.9719239074189	-2.17740031323607	-1.59127414826728	-2.66883847762175	-4.3633218034318	-0.732588928784127	-7.32112379090253	-1.38586108319013	-3.45117193922075	-1.38290704799418	-3.00165197306111	-2.00835037765993	-2.42152079767863	-1.52003433813373	-1.84143878634781	-1.28165665785097	-1.59390606056784	-0.750254373242122	-3.26742216894031	-1.07747499098724	-2.62228803138696	-1.08906042392339	-2.64997810927665	-2.95757985905178	-2.2554360617401	-1.47872696523602	-0.537004298086493	-1.82685655290612	-1.92398499843628	-3.59260275310355	-3.04198713240816	-1.4650975412466	-1.06003937826041	-2.9539015832899	-1.87683853424675	-7.17875767228742	-9.22293573220727	-3.11065203880297	-2.27101064823977	-1.40264421682795	-1.23744772304513	-2.29269731771013	-2.79686700964743	-3.8703843706451	-1.48498195256137	-1.83719033834094	-0.901428108774807	-0.0874363165158743	-6.29508561002968	-0.653899646013459	-1.82879847827048	-1.90326996245188	-0.863834279088467	-1.36336270303024	-4.34907990888853	-0.787920961981308	-2.1804095267516	-3.01754254220135	-3.99028517846337
"66"	-3.6058749661796	0.0719126791794469	-1.30703529619627	-0.789457462815128	-1.75620815065903	-3.06179594908582	-2.38919756678677	-1.94065807338911	-1.92130015988058	-1.39496818475735	-3.97069878316984	-0.254877293798306	-3.47440736085214	-0.814898224265443	-3.51428217633019	-0.842338295396763	-2.48985645208198	-0.752281469716536	-2.50717093693399	-1.04358215144371	-2.06537269693264	-1.03877800587106	-1.84209783213314	-0.289015037269376	-2.01190058197278	-1.0288244105138	-3.79625975906031	-1.74077884457658	-1.43773552251003	-3.29245407481304	-2.35057508440542	-0.740896353458423	-0.730381485018398	-1.13727744181294	-3.10654996649449	-3.06152523260619	-3.04469780873607	-1.35934496266064	-0.581334459056815	-1.74389240006793	-1.18037162010606	-3.01983658792037	-6.17370176721854	-4.14743716579753	-1.18368134585454	-1.14883354718408	-1.06977028286859	-1.99658447933524	-2.4234246725549	-2.68251422025529	-1.00560619258087	-1.02502863456999	-0.673457565959589	0.239042185454952	-3.44031709431642	-0.499808189714828	-1.50011673169786	-2.27256905834673	-1.67727380164548	-1.61180653389749	-0.867540018059877	-1.92423064176013	-1.08819871540519	-5.4263786121543	-1.19111826577132
"67"	-6.47687510416942	0.0709465721885009	-1.97340272951893	-0.996503003466498	-1.39090430604958	-4.28166534795966	-2.6559457336751	-3.26084030579212	-2.66925518707433	-1.25216696692791	-3.70426595882597	-0.993345941311255	-4.53140431657327	-0.935954661080753	-4.28681645267505	-1.31203447796671	-2.08199926013472	-1.63090571571986	-1.78152458779691	-1.22810066172142	-1.01922403497707	-1.21384800007492	-1.8479950595039	-0.833862581833972	-1.93786997760739	-0.978908660392818	-1.76347461733006	-2.00095820853315	-2.42924549827674	-4.0289870519918	-1.43566674535975	-1.10307597070256	-0.926295461562295	-1.30525726611899	-3.98683666893892	-3.09926318940361	-3.85441757704996	-1.38344221275863	-0.82068237363095	-1.81220820815854	-1.37697522283974	-5.45274367351815	-8.0343496841306	-4.33850212844666	-2.72053303033548	-0.831554616583656	-0.897283276987293	-3.09969409490547	-2.14023284443443	-1.24500403219353	-1.59131296523868	-0.586970344373713	-0.431096506853984	-0.896152820244698	-3.92578260511935	-0.580273764006851	-1.52333912156425	-1.15719162870916	-0.781238250005004	-0.970238246183027	-1.23891720917725	-1.59203670505241	-1.16389924466945	-3.82363940799442	-3.79213443519122
